source	index	content	tag
ep-05-09-27.txt	215	   Senhor Presidente, produzir vinho na Europa não se reduz à mera aplicação de técnicas agronómicas de laboratório ou de marketing. Como já foi hoje aqui dito, a cultura da vinha e a produção de vinho constituem traços culturais marcantes de várias regiões europeias e fazem parte da sua história plurimilenar.	<P>
ep-05-09-27.txt	216	Para citar apenas um exemplo que, como compreenderão, me é muito caro - o vinho do Porto - referirei que é produzido na mais antiga região demarcada do mundo, criada e regulamentada muito antes das colónias americanas pensarem alguma vez vir a constituir-se como um Estado soberano. No Norte de Portugal, nas encostas escarpadas do rio Douro, ao longo de séculos, sucessivas gerações esculpiram com as suas mãos as montanhas e operaram o milagre de transformar as pedras de uma paisagem desolada num cenário de extrema beleza, hoje classificado como património da humanidade.	<P>
ep-05-09-27.txt	217	O que acabo de referir não exclui a perfeita consciência que tenho da importância da conclusão do acordo com os Estados Unidos. Sei o que pesam as exportações europeias para este país e conheço o quadro negocial extremamente difícil em que há muitos anos este problema se arrasta. Não pode, porém, haver pragmatismo negocial que ponha em causa a consagração de regras mínimas de protecção das nossas denominações de origem e indicações geográficas. A Comissão não pode, em circunstância alguma, negligenciar a protecção das indicações semigenéricas no mercado interno dos Estados Unidos. Não pode deixar de fixar uma data precisa para a assinatura do compromisso definitivo. Não pode deixar de reiniciar sem demora a prevista nova etapa de negociações a fim de obter o reconhecimento das 17 denominações de origem contidas no Anexo II.	<P>
ep-05-09-27.txt	218	Faço votos sinceros para que o decepcionante resultado desta primeira fase negocial possa ser compensado na segunda ronda que todos desejamos ver rapidamente encerrada. Um acordo justo e equilibrado com os Estados Unidos pode constituir o sinal positivo de que a vitivinicultura europeia, a braços com vários e complexos desafios, necessita urgentemente. 	"<SPEAKER ID=""48"" LANGUAGE=""FR"" NAME=""Jean Marie Beaupuy (ALDE ). –"" AFFILIATION=""Canada Dry"">"
ep-05-09-27.txt	219	   Senhor Presidente, Senhora Comissária, caros colegas, eleito pelo grande Leste da França, uma região que produz o borgonha, o vinho da Alsácia - a Alsácia onde nos encontramos hoje - e, evidentemente, o champanhe. Enquanto eleito precisamente pelo Champanhe, cabe-me transmitir-lhes as seguintes observações, pois o que está em jogo no debate de hoje é o princípio de acordo que recordou, Senhora Comissária, e que deseja evidentemente finalizar. Se também nós queremos que seja finalizado é pelas razões que passo a desenvolver.	<P>
ep-05-09-27.txt	220	Existe uma necessidade económica subjacente a toda esta matéria. O mercado americano, como foi repetidas vezes recordado desde há pouco, é extremamente importante para os Europeus. Mas nesta época de globalização, gostaria de situar a minha intervenção ao nível da qualidade. À escala mundial, a UNESCO reconhece regularmente um certo número dos nossos sítios, dos nossos edifícios, no âmbito do património mundial. Ora, os vinhos europeus, nomeadamente em torno do Mediterrâneo, como já foi desenvolvido há pouco, adquiriram a sua consagração ao longo dos séculos, dos milénios.	<P>
ep-05-09-27.txt	221	"Numa época em que, em todos os grandes momentos, quando se assina um acordo de paz, quando se celebra uma festa familiar, etc., são utilizados vinhos, e vinhos de qualidade, há que reconhecer a qualidade. Mas o que é que se passa de há algumas décadas a esta parte? Assistimos a uma expansão das plantações em todo o mundo - no Chile, na Austrália, na Nova Zelândia - e, sobretudo, e eis o que alimenta o debate desta manhã, a uma explosão do """". Reproduz-se generalizadamente vinhos no mundo inteiro, retomando no rótulo denominações que evocam a casta, a região de origem - Champanhe, Bordéus, Porto, etc. - e tenta-se fazer crer ao consumidor que, na garrafa que comprou, tem um vinho cuja origem e qualidade seriam as que o rótulo sugere."	<P>
ep-05-09-27.txt	222	"Senhora Comissária, este acordo que vai finalizar nas próximas semanas e meses deve permitir aos consumidores do mundo inteiro não se sentirem frustrados e enganados. Estamos numa época em que as contrafacções se multiplicam, a nível do vestuário com a Lacoste, a nível dos relógios com a Rolex, e também infelizmente dos medicamentos. É normal, natural, obrigatório, que os consumidores do mundo inteiro tenham a certeza de que uma garrafa que diz ""vinho da Alsácia"", ""Borgonha"", ""Champanhe"", ""Porto"", contém de facto o vinho em causa. Disso depende a qualidade do nosso património mundial, disso depende o interesse de todos os produtores de vinhos europeus. Vivam os vinhos europeus! "	"<SPEAKER ID=""49"" LANGUAGE=""IT"" NAME=""Giuseppe Castiglione (PPE-DE )."" AFFILIATION="""">"
ep-05-09-27.txt	223	   – Senhor Presidente, Senhoras e Senhores Deputados, gostaria de agradecer à Senhora Comissária o facto de querer dar início à segunda fase. Referiu-se a um primeiro acordo sobre o assunto e falou de uma segunda fase que tomará em devida consideração uma série de factores a que gostaríamos de prestar maior atenção no que respeita a qualidade, salubridade, protecção e tradição.	<P>
ep-05-09-27.txt	224	Senhora Comissária, a União Europeia sempre seguiu uma política de qualidade no sector do vinho através de regras muito específicas e muito selectivas sobre o conteúdo do vinho e os processos enológicos. Como é que podemos, agora, exigir que os nossos produtores cumpram as regras e a política de qualidade da Comunidade se abrimos aos países terceiros a possibilidade de exportar para os nossos mercados produtos que proibimos aos nossos produtores? Como podemos exigir aos nossos produtores que concorram, em termos de preço, com importações que beneficiam de custos de produção mais reduzidos devido a práticas que diminuem significativamente a qualidade? Qualidade acima de tudo significa garantir um produto em condições de salubridade para o público: a segurança alimentar é uma das nossas prioridades, que temos procurado incansavelmente e que regulamentámos mais de uma vez; estou a referir-me ao Regulamento (CE) nº 178/2002 e à Autoridade Europeia para a Segurança dos Alimentos.	<P>
ep-05-09-27.txt	225	Os efeitos positivos do vinho na saúde humana são, hoje, bem conhecidos: dependem não só das suas propriedades organolépticas mas também das condições higiénicas e sanitárias. Além disso, a ausência de qualquer indicação sobre a origem do vinho implica que o consumidor não poderá identificá-lo, e tem consequências também para os produtores, que incorrem em custos adicionais se quiserem produzir um produto de qualidade superior. Cabe-nos garantir que o vinho servido à nossa mesa – a mesa dos consumidores europeus – é saudável e de boa qualidade.	<P>
ep-05-09-27.txt	226	Senhora Comissária, as nossas tradições enológicas não são de somenos importância. Evocámos, esta manhã, a nossa cultura antiga, as nossas especialidades e a nossa diversidade territorial. Isso significa, numa palavra, garantir que as indicações geográficas para os nossos vinhos são respeitadas e que a nossa produção neste sector se mantém competitiva. Não vejo, neste acordo, protecção suficiente para as nossas indicações geográficas; não o considero coerente com a posição que a União Europeia defende nas negociações na OMC; e não encontro, nele, a mesma firmeza e determinação que a Senhora Comissária demonstrou na semana passada, no Conselho.	<P>
ep-05-09-27.txt	227	Se queremos proteger as nossas indicações na Ronda de Doha, devemos fazê-lo sobretudo através de negociações bilaterais, sem quaisquer concessões. O acordo não respeita os nossos produtores, não respeita os nossos consumidores, não respeita o nosso mercado e não respeita a identidade da União Europeia no cenário internacional. Não pretendemos encerrar o mercado – longe disso – mas garantir uma concorrência leal, não distorcida, em que possam predominar tanto a qualidade do produto como a protecção do consumidor. 	"<SPEAKER ID=""50"" LANGUAGE=""IT"" NAME=""Vincenzo Lavarra (PSE )."" AFFILIATION="""">"
ep-05-09-27.txt	228	   – Senhor Presidente, Senhoras e Senhores Deputados, o acordo UE-EUA sobre o comércio do vinho cria um enquadramento jurídico estável para as nossas relações comerciais e constitui, nesse sentido, um passo positivo. É com todo o prazer que digo à Senhora Comissária Mariann Fischer Boel que reconheço os seus méritos.	<P>
ep-05-09-27.txt	229	Como tantos outros deputados a este Parlamento, considero essencial que, na fase seguinte, a Comissão não perca de vista as prioridades para o mercado comunitário, a saber, garantir resultados definitivos relativamente à defesa das denominações de origem e às restrições a aplicar para o reconhecimento das práticas enológicas. Creio que os receios dos meus colegas na matéria são fundamentados e confio em que, através de um estreito diálogo com o Parlamento, a Comissão fará valer esses objectivos. 	"<SPEAKER ID=""51"" LANGUAGE=""DE"" NAME=""Agnes Schierhuber (PPE-DE )."" AFFILIATION="""">"
ep-05-09-27.txt	230	   Senhor Presidente, Senhoras e Senhores Deputados, penso que todos concordamos em que o vinho é um dos produtos mais elegantes da agricultura. São produzidos todos os anos cerca de 265 milhões de hectolitros de vinho, dois terços desta quantidade na Europa. O Acordo vitícola entre a UE e os EUA deve ser concluído com o objectivo primordial de assegurar um importante mercado para as vendas da UE.	<P>
ep-05-09-27.txt	231	A intenção é de que este acordo dissipe a incerteza jurídica que tem marcado esta relação comercial por muito anos, sendo seu objectivo beneficiar os produtores de ambos os lados do Atlântico. A conclusão deste primeiro acordo destina-se a criar as condições para uma futura cooperação estreita com os EUA no sector do vinho e para proteger as denominações de origem geográfica na UE. A própria Comissária descreveu este acordo como um primeiro passo e afirmou que este ainda não está isento de erros. Tal como os restantes colegas, agradeço-lhe bastante esta afirmação.	<P>
ep-05-09-27.txt	232	A União Europeia está a fazer algo nunca dantes feito ao concordar com o princípio do reconhecimento incondicional do processo enológico. Até à data, os Estados-Membros sempre tinham argumentado que deveria haver aquilo que designavam como código internacional de definições para o vinho e os processos envolvidos na sua produção. É por esta razão que eu creio justificar-se um ponto de interrogação relativamente à continuidade da existência da organização que dá pelo nome de OIV. 	<P>
ep-05-09-27.txt	233	Relativamente à protecção das denominações de origem geográfica, as concessões do acordo vão demasiado longe, pois afectam todas as regiões que baseiam os seus sistemas de qualidade em denominações de origem ou terminologia tradicional.	<P>
ep-05-09-27.txt	234	Não havendo dúvidas de que necessitamos de um acordo comercial com os EUA, aquilo que nos faz falta é um acordo com disposições legais inequívocas que não subvertam as leis e requisitos europeus existentes e garantam um futuro seguro aos nossos vinhos europeus de alta qualidade.	<P>
ep-05-09-27.txt	235	Vai haver mais uma ronda de negociações logo que o acordo se encontre em vigor há mais de 90 dias. Creio que esta abordagem é absolutamente correcta e necessária, e espero que as decisões tomadas nessa altura nos farão abandonar as críticas que hoje expressámos. Boa sorte, Senhora Comissária!	"<SPEAKER ID=""52"" LANGUAGE="""" NAME=""Duarte Freitas (PPE-DE ). –"" AFFILIATION="""">"
ep-05-09-27.txt	236	   Senhor Presidente, Senhora Comissária, caros Colegas, queria em primeiro lugar agradecer à nossa colega Christa Klass e à nossa colega Herranz Garcia o facto de terem tão rapidamente trazido este assunto aqui, pela importância que ele merece.	<P>
ep-05-09-27.txt	237	"O vinho é um dos produtos que está, neste momento, sujeito a uma maior concorrência internacional, fruto da globalização e da liberalização dos mercados. É pois, um dos poucos triunfos que possuímos na Europa, as nossas denominações de origem, fruto de tradições seculares e de uma cultura de que este produto, o vinho, é um dos expoentes mais fortes e característicos. É aqui bom lembrar a Declaração de Doha e a Declaração do Conselho Geral da OMC de 31 de Julho de 2004, em Genebra, em que se coloca em cima da mesa os chamados ""non-trade concerns"". Estes aspectos, que poderemos chamar não quantitativos, têm de ser considerados em qualquer acordo e neste, com os Estados Unidos, que importa 40% das nossas exportações de vinho, devem ser colocados para que no final das negociações possamos estar tranquilos e sem abrir portas futuras que nos condicionem em outras negociações com países terceiros a nível bilateral ou da OMC."	<P>
ep-05-09-27.txt	238	Para haver um acordo justo não basta liberalizar, é necessário pôr também regras qualitativas como se podem considerar as nossas denominações de origem de vinhos que representam aquilo que podemos chamar uma propriedade intelectual que deve ser protegida, como os direitos de autor. Este acordo inicial foi feito, na minha opinião, de forma pouco transparente e um pouco à margem do Parlamento Europeu. Por isso é preciso saber o que é que os Estados Unidos aceitam em concreto, nomeadamente em relação aos nossos vinhos com denominação de origem.	<P>
ep-05-09-27.txt	239	É que, por aquilo que segui pelos jornais, não sabemos por exemplo, se o vinho da Madeira ou o vinho do Porto estão ou não incluídos naqueles que os Estados Unidos aceitam como denominações de origem. Aceitamos algumas cedências e acertos em termos de práticas enológicas, mas não é aceitável que não sejam respeitadas rigorosamente estas nossas denominações de origem que são uma verdadeira propriedade intelectual que nos marcam a cultura ainda mais até do que o comércio.	<P>
ep-05-09-27.txt	240	Por isto e a concluir, digo que se é necessário, e aceito que é necessário um acordo, é imprescindível que este acordo não seja a qualquer preço e especialmente custando aquilo que são as nossas tradições e a nossa cultura nas denominações de origem. 	"<SPEAKER ID=""53"" LANGUAGE=""ES"" NAME=""María del Pilar Ayuso González (PPE-DE ). –"" AFFILIATION="""">"
ep-05-09-27.txt	241	   Senhor Presidente, Senhora Comissária, só posso entender a sua auto-satisfação pela assinatura deste Acordo pelo facto de este ter posto fim a vinte anos de negociações e pelo facto de os Estados Unidos absorverem 40% do mercado externo dos nossos vinhos.	<P>
ep-05-09-27.txt	242	No entanto, Senhora Comissária, na primeira fase, os Estados Unidos conseguiram ver satisfeitos 100% das suas pretensões e deixámos para a segunda fase os interesses europeus. O nosso adversário na negociação cobrou, mais uma vez, adiantado.	<P>
ep-05-09-27.txt	243	Além disso, Senhora Comissária, perdemos a nossa arma principal nesta contenda. A nossa principal arma para não aceitar as práticas enológicas dos Estados Unidos era, precisamente, que as nossas denominações de origem fossem reconhecidas, e perdemos essa arma. Pagámos e no final ficámos sem a arma que poderia dar-nos munições para defender os nossos interesses.	<P>
ep-05-09-27.txt	244	Por outro lado, corremos o risco de, a partir de agora, alguns produtores comunitários pedirem também uma maior flexibilidade na legislação comunitária sobre práticas enológicas, o que poderia conduzir a mudanças indesejáveis e acabar definitivamente com a nossa cultura ancestral de produção de vinho.	<P>
ep-05-09-27.txt	245	Senhora Comissária, estou também a pensar em denominações que são muito emblemáticas no meu país, como o Sherry ou o Málaga. O que lhes irá acontecer? O que irá acontecer na segunda fase da negociação?	<P>
ep-05-09-27.txt	246	Por todas as razões aduzidas, considero vergonhoso que a União Europeia tenha de ceder às pretensões dos Estados Unidos devido a ameaças. Ameaçaram-nos com o encerramento dos nossos mercados e nós cedemos. E não conseguimos o que realmente queríamos: defender, de uma vez por todas, as nossas denominações de origem.	<P>
ep-05-09-27.txt	247	Penso, Senhora Comissária, que temos de ser mais firmes nas nossas negociações, que temos de aprender com os outros e não devemos pagar adiantado e, principalmente, que não devemos pagar com o dinheiro dos produtores europeus. 	"<SPEAKER ID=""54"" LANGUAGE="""" NAME=""Presidente."" AFFILIATION="""">"
ep-05-09-27.txt	248	   – Antes de dar a palavra à Senhora Comissária, talvez me seja permitido um comentário de natureza pessoal. Sou há bastante tempo membro desta Câmara e poucas vezes passei por um debate tão interessante e empenhado, mas também que considero como um exemplo de europeização e globalização. Há apenas alguns anos atrás, quando falávamos em termos de “nós”, cada um se referia ao seu próprio país, e, mesmo assim, tínhamos exactamente os mesmos problemas com o reconhecimento mútuo, designações de origem, certificação e rotulagem obrigatória. Houve todas estas questões por que lutámos longa e duramente para assegurar à Europa, e agora parece que temos de tornar a fazer o mesmo para um mercado global que, entretanto, está mais pequeno. O professor americano Jeremy Rifkin tem toda a razão ao dizer que os europeus estão mais bem equipados devido a todas estas penosas experiências com questões que o mundo tem, agora, de enfrentar. Sabemos gerir estes problemas, pois já passámos por eles e conhecemos o procedimento a seguir. Vamos, então, Senhora Comissária, ouvir o que tem para nos propor no sentido de solucionar os problemas com o vinho. Todos os presentes – incluindo os espectadores – sabem a importância que o vinho tem para os seus próprios viticultores. Como vamos solucionar estes problemas, Senhora Comissária?	"<SPEAKER ID=""55"" LANGUAGE=""EN"" NAME=""Mariann Fischer Boel,"" AFFILIATION="""">"
ep-05-09-27.txt	249	   Senhor Presidente, sinto-me bastante estimulada com todos os contributos sobre tão importante assunto. Como afirmei na minha declaração, é com agrado que assisto à conclusão do primeiro acordo sobre o comércio vitícola entre a Comunidade Europeia e os Estados Unidos.	<P>
ep-05-09-27.txt	250	Acolho com satisfação a conclusão deste acordo de comércio entre a Comunidade Europeia – que, como muitos dos senhores deputados referiram, é o berço do vinho – e um dos países líderes do Grupo de Produtores de Vinho do Novo Mundo. Considero este passo positivo não só para a Comunidade e os Estados Unidos mas para todo o mundo, em termos gerais. Estou convencida, também, de que a conclusão deste primeiro acordo abrirá caminho a mais negociações e cooperação com os Estados Unidos no sector do vinho, o que é, decididamente, de todo o interesse para a Comunidade e, em particular, o seu sector vitícola.	<P>
ep-05-09-27.txt	251	Anotei, também, todas as observações apresentadas, que não menosprezarei. As negociações para a segunda fase que, como já informei antes, terão início 90 dias após a entrada em vigor do acordo, permitir-nos-ão agir em muitas das vertentes hoje visadas nas observações apresentadas. Todavia, creio também que grande parte dessas observações vai muito além da conclusão deste primeiro acordo e, de certa forma, confirma que este é o momento certo para começar a analisar e debater a reforma no sector do vinho.	<P>
ep-05-09-27.txt	252	Gostaria, agora, de dar resposta a alguns pontos específicos. Alguns dos senhores deputados parece pensarem que o acordo é desequilibrado e pende a favor das partes interessadas dos Estados Unidos. Tendo em conta o padrão económico do comércio de vinho CE-EUA e o historial político e jurídico, este primeiro acordo não é desequilibrado. Melhora consideravelmente as nossas relações com o nosso primeiro cliente e estabelece uma base sã para futuras discussões e negociações.	<P>
ep-05-09-27.txt	253	Além disso, diversas disposições de interesse fundamental para os Estados Unidos, como a aprovação das práticas enológicas já existentes não abrangidas pelas actuais autorizações da Comunidade e a considerável simplificação das normas de certificação, apenas avançarão depois de os Estados Unidos terem notificado a Comunidade de que modificaram o estatuto das 17 famosas denominações europeias que são consideradas semi-genéricas nos EUA.	<P>
ep-05-09-27.txt	254	Levantou-se a questão da insuficiência da protecção concedida aos nomes de vinhos europeus. Ao abrigo do presente acordo, a protecção é concedida através de regras de rotulagem e garantias da parte americana de que as denominações de vinhos europeus serão utilizadas apenas para os vinhos europeus, sem prejuízo de uma cláusula de anterioridade sobre marcas comerciais existentes. Acresce que o acordo não prejudica os nossos direitos ao abrigo do acordo TRIPs, tal como não afecta o nosso quadro legislativo para indicações geográficas.	<P>
ep-05-09-27.txt	255	Quanto aos riscos relacionados com a cláusula de nação mais favorecida que alguns referiram, posso afirmar que é objectivo da Comissão nessas negociações, assim como em negociações com outros novos países produtores de vinho, reforçar o diálogo entre nós e os nossos parceiros e evitar conflitos comerciais e os painéis da OMC, que seriam extremamente onerosos para os produtores europeus.	<P>
ep-05-09-27.txt	256	A cláusula de nação mais favorecida é bem conhecida no que respeita às pautas, mas a situação é totalmente diferente no que respeita à sua aplicação aos procedimentos de reconhecimento das práticas enológicas. Para que as mesmas concessões pudessem ser dispensadas a outro país terceiro, esse país teria de se encontrar numa situação semelhante no que se refere a práticas enológicas aceitáveis, controlo dessas práticas e do vinho. Contudo, o sistema de atribuição dos rótulos de vinho dos Estados Unidos é único. Não é utilizado noutros países terceiros e o risco de nação mais favorecida parece, portanto, ser bastante reduzido. Isto é um facto que importa salientar.	<P>
ep-05-09-27.txt	257	No que respeita à possibilidade de adicionar água, recordo que, hoje, essa prática é permitida na União Europeia por razões de necessidade técnica. Não dispomos de limites definidos para a adição de água ao vinho mas posso dar o seguinte exemplo: foi definido um limite de 7% para a adição de água às uvas concentradas, já que é impossível detectar a adição de água abaixo desse limiar. Mas que não haja ilusões, não aceitaremos qualquer depauperamento da qualidade dos produtos da UE.	<P>
ep-05-09-27.txt	258	O reconhecimento mútuo, como disse na minha declaração inicial, não é automaticamente concedido às práticas enológicas dos Estados Unidos. Era esse um dos principais objectivos dos EUA, tal como a eliminação gradual dos semi-genéricos era fundamental para nós. Todavia, como os Estados Unidos não concordaram em eliminar gradualmente a utilização das 17 denominações semi-genéricas europeias, nós não concordámos em conceder-lhes o reconhecimento mútuo das suas práticas enológicas.	<P>
ep-05-09-27.txt	259	Como antes referi, apenas manteremos as autorizações comunitárias já existentes para as práticas enológicas dos Estados Unidos. Aceitaremos as outras práticas apenas quando esse país tiver modificado o estatuto dos nossos semi-genéricos. É uma conexão a ter em conta.	<P>
ep-05-09-27.txt	260	Quanto a novas práticas enológicas, teremos a possibilidade de lhes levantar objecções e, portanto, de não aceitar novas práticas dos EUA. Não aceitaremos, muito simplesmente, todas as práticas dos Estados Unidos. Parece, contudo, que surgiram bastantes ideias falsas. Tomemos o exemplo dos pedaços de carvalho, tantas vezes mencionado: trata-se de uma prática já permitida na União Europeia, numa base experimental. É evidente, porém, que ao abrigo do acordo, um vinho terá de envelhecer em cascos de carvalho antes de a menção “envelhecido em cascos de carvalho” poder ser aposta ao rótulo. É um princípio indiscutível.	<P>
ep-05-09-27.txt	261	Finalmente, é da maior importância que sejam abertas as discussões sobre a reforma da organização comum do mercado do vinho. A avaliação de impacto já teve início e consiste, entre outros aspectos, numa análise económica do sector, que deverá estar concluída no fim do ano. Mais tarde, o relatório sobre a avaliação de impacto cobrirá diversas opções e as consequências das mesmas.	<P>
ep-05-09-27.txt	262	Antes de apresentar a proposta, a Comissão convidará todas as partes interessadas do sector para um debate público que deverá ter lugar em Fevereiro. A comunicação da Comissão poderia ser apresentada em Junho do próximo ano, e a nossa proposta legislativa antes do final do mesmo ano.	<P>
ep-05-09-27.txt	263	Devo informar o senhor deputado Duarte Freitas de que tanto o Madeira como o Porto fazem parte da lista de 17 denominações consideradas semi-genéricas e que, consequentemente, a utilização desses nomes será limitada, pode estar certo disso.	<P>
ep-05-09-27.txt	264	Finalmente, toda a questão das indicações geográficas é de enorme importância para a Comunidade e sempre o vinquei claramente junto dos nossos parceiros comerciais nas negociações da OMC. Pretendemos obter um registo multilateral, alargar o elevado nível de protecção actualmente concedido a vinhos e bebidas espirituosas a outros produtos e recuperar determinadas denominações cuja utilização tem sido alvo de abusos a nível mundial. Alguns dos nossos parceiros comerciais consideram, mesmo, que as IG não são matéria de negociação. Das negociações finais em Hong Kong deverá sair algo sobre as IG, pois trata-se de um ponto vital para o sector agrícola. 	"<SPEAKER ID=""56"" LANGUAGE="""" NAME=""Presidente. –"" AFFILIATION=""A sessão é suspensa às 11H45 e reiniciada no início das votações, às 12H05)"">"
ep-05-09-27.txt	265	   Todos esperamos que seja bem sucedida na defesa dos interesses dos europeus nesta ocasião.	<P>
ep-05-09-27.txt	266	Comunico que, no final deste debate, recebi seis propostas de resolução(1), apresentadas nos termos do n° 2 do artigo 103° do Regimento.	<P>
ep-05-09-27.txt	267	Está encerrado o debate.	<P>
ep-05-09-27.txt	268	A votação terá lugar amanhã, Quarta-feira, 29 de Setembro, ao meio-dia.	<P>
ep-05-09-27.txt	269	A sessão será suspensa até ao início das votações. Àqueles que possam perguntar por que razão estamos a te este procedimento mais cedo, direi que a Mesa se debruçou sobre a forma de evitarmos a situação que acontece sempre às 12H00, 12H05 ou 12H10, com os representantes do Conselho de Ministros ou da Comissão a terem de intervir com todos os colegas a entrarem ao mesmo tempo nesta Câmara para as votações. Nesta perspectiva, concordámos em experimentar o encerramento do debate às 11H50, por forma a que este possa prosseguir calmamente. É por este motivo que, agora, temos um pouco mais de tempo do que o habitual.	"<SPEAKER ID=""57"" LANGUAGE="""" NAME="""" AFFILIATION=""Vice-presidente"">"
ep-05-09-27.txt	270	   Vamos dar início ao nosso período de votações que os nossos amigos búlgaros e romenos vão conhecer pela primeira vez. 	"<SPEAKER ID=""60"" LANGUAGE="""" NAME="""" AFFILIATION=""- Antes da votação:"">"
ep-05-09-27.txt	271	 Tem a palavra o senhor Deputado Zappalà nos termos do nº 4 do artigo 131º do Regimento. 	"<SPEAKER ID=""61"" LANGUAGE=""IT"" NAME=""Stefano Zappalà (PPE-DE ),"" AFFILIATION="""">"
ep-05-09-27.txt	272	   Senhor Presidente, o que pretendo dizer é muito simples: durante a elaboração desta directiva verificou-se uma discrepância entre os artigos 7º e 8º e o 78º e estamos, hoje, a rectificar essa situação.	<P>
ep-05-09-27.txt	273	Gostaria de dar mais alguma informação aos colegas deputados. A directiva afecta, evidentemente, grande parte da economia na Europa a 25 Estados-Membros. Assim, nós que lidámos, na altura, com esta legislação, estamos a pensar em levar a cabo, na próxima Primavera, uma grande investigação que permita avaliar a sua aplicação nos Estados-Membros e, se necessário, estudaremos os efeitos da presente legislação e, consequentemente, o seu progresso na União Europeia. 	"<SPEAKER ID=""62"" LANGUAGE="""" NAME="""" AFFILIATION=""Antes da votação:"">"
ep-05-09-27.txt	274	   Senhor Presidente, gostaria de me referir ao princípio segundo o qual o Parlamento defende a democracia e as regras do Estado de direito. Se sabemos que a Constituição cipriota prevê que, antes de o Procurador da República poder dirigir-se ao Parlamento, pede o parecer do Supremo Tribunal, devemos verificar essa situação. Diz-se que ele não o fez. Não penso que o Parlamento possa aprovar uma moção que entre em contradição com a ordem jurídica do Estado-Membro. 	"<SPEAKER ID=""64"" LANGUAGE="""" NAME=""Presidente. –"" AFFILIATION="""">"
ep-05-09-27.txt	275	   Senhor Deputado Geremek, por pura cortesia para consigo, vou considerar a sua intervenção como uma intervenção por facto de natureza pessoal, mas não pode relançar o debate nesta altura. Volto a dar a palavra ao relator, o senhor deputado Lehne, pedindo-lhe que não reabra o debate, pois estamos em plena votação. 	"<SPEAKER ID=""65"" LANGUAGE=""DE"" NAME=""Klaus-Heiner Lehne (PPE-DE ),"" AFFILIATION=""relator"">"
ep-05-09-27.txt	276	   Senhor Presidente, Senhoras e Senhores Deputados, gostaria apenas de explicar o que foi dito pelo senhor deputado Geremek. A razão extremamente simples que está por detrás tem a ver com o facto de a Constituição cipriota incluir disposições sobre a suspensão da imunidade de membros do Parlamento nacional, aspectos que não se encontram nas Constituições de outros Estados-Membros. Em Chipre, não é o Parlamento que tem competência para a suspensão, mas sim o Supremo Tribunal. No entanto, como o senhor deputado Matsakis é um membro do Parlamento Europeu, é claro que, de acordo com o protocolo sobre imunidades e privilégios, não é obviamente o Supremo Tribunal de Chipre que tem competência para decidir a sua suspensão, mas sim este plenário, ou seja, aqueles que aqui se encontram presentes hoje.	<P>
ep-05-09-27.txt	277	Foi por esta razão que a Comissão dos Assuntos Jurídicos, apenas com um voto contra, entendeu que a proposta deveria ser apresentada a esta Câmara na sua presente forma. Para ela peço o vosso apoio.	"<SPEAKER ID=""66"" LANGUAGE="""" NAME=""Presidente. –"" AFFILIATION=""- Após a votação"">"
ep-05-09-27.txt	278	   Obrigado pelo seu esclarecimento. Não aceito mais intervenções, tenho muita pena mas estamos a votar. Retomo aliás imediatamente o curso da votação.	"<SPEAKER ID=""67"" LANGUAGE=""EN"" NAME=""Christopher Heaton-Harris (PPE-DE )."" AFFILIATION=""(Aplausos)"">"
ep-05-09-27.txt	279	   – Senhor Presidente, queria invocar o Regimento nos termos do artigo 166º. Os senhores sabem tão bem como eu que, independentemente da nossa cor política, um factor une, de forma indissolúvel, quase todos nós: sejamos pretos, azuis, amarelos, vermelhos ou verdes, todos damos o melhor para representar as pessoas que, tão generosamente, nos possibilitaram este trabalho.	<P>
ep-05-09-27.txt	280	Na minha região, as East Midlands do Reino Unido, nas últimas eleições os eleitores resolveram experimentar uma cor nova. Levados por velhos anúncios e uma celebridade do mundo televisivo, acreditaram que o futuro era belo, era cor-de-rosa. Alguns meses mais tarde, infelizmente, um dos nossos novos representantes desapareceu de cena e deste Parlamento. Muitos se sentiram preocupados com a sua segurança: houve quem pensasse que tinha sido raptado, quem pensasse que era parente de Lord Lucan. Lancei, nas East Middlands, um concurso onde oferecia uma garrafa de champanhe a quem primeiro avistasse o meu ilustre, mas desaparecido, colega Robert Kilroy-Silk. Até hoje, ninguém reclamou o champanhe, pelo que me parece que devo dá-lo ao próprio. Aqui está a sua garrafa!	"<SPEAKER ID=""68"" LANGUAGE="""" NAME=""Presidente. –"" AFFILIATION="""">"
ep-05-09-27.txt	281	   Após esta interrupção, vamos poder retomar as nossas votações, mas não abusem da paciência do Presidente da sessão. 	"<SPEAKER ID=""69"" LANGUAGE="""" NAME="""" AFFILIATION="""">"
ep-05-09-27.txt	282	   . O voto favorável no presente relatório explica-se tanto pelas razões de fundo - pelo seu conteúdo e sentido - como pela urgência da sua aprovação.	<P>
ep-05-09-27.txt	283	Os bons propósitos da directiva em causa seriam inviabilizados caso não ocorresse a necessária correcção do artigo 78º. Ora e meu entendimento que a necessidade de um quadro jurídico claro, simplificado e coerente em matéria de contratos públicos é razão suficiente para a aprovação em tempo útil desta proposta. 	"<SPEAKER ID=""71"" LANGUAGE=""DE"" NAME=""Joachim Wuermeling (PPE-DE ),"" AFFILIATION=""por escrito"">"
